UID,id,instructorId,termId,schoolCode,number,section,type
12321-80-31,12321,80,31,CS,1500,01,Lecture
12465-80-31,12465,80,31,CS,2000,01,Lecture
9712-80-27,9712,80,27,CS,1100,01,Lecture
9713-577-27,9713,577,27,CS,1100,02,Lecture
9714-577-27,9714,577,27,CS,1100,03,Lecture
9715-1571-27,9715,1571,27,CS,1100,04,Lecture
10014-2294-27,10014,2294,27,CS,1100,05,Lecture
10444-2294-27,10444,2294,27,CS,1100,06,Lecture
10948-1427-27,10948,1427,27,CS,1100,07,Lecture
11409-2269-27,11409,2269,27,CS,1100,08,Lecture
10445-260-27,10445,260,27,CS,1200,01,Lecture
10445-2302-27,10445,2302,27,CS,1200,01,Lecture
9202-1196-27,9202,1196,27,CS,1210,01,Lecture
9201-2002-27,9201,2002,27,CS,1210,02,Lecture
10949-2257-27,10949,2257,27,CS,1210,03,Lecture
11410-2306-27,11410,2306,27,CS,1210,04,Lecture
9203-1427-27,9203,1427,27,CS,1800,01,Lecture
10950-1427-27,10950,1427,27,CS,1800,02,Lecture
11108-2261-27,11108,2261,27,CS,1800,03,Lecture
9079-1239-27,9079,1239,27,CS,2500,01,Lecture
10446-2398-27,10446,2398,27,CS,2500,02,Lecture
11109-2398-27,11109,2398,27,CS,2500,03,Lecture
9047-1239-27,9047,1239,27,CS,2510,01,Lecture
9046-1239-27,9046,1239,27,CS,2510,02,Lecture
9917-2310-27,9917,2310,27,CS,2510,03,Lecture
10722-1567-27,10722,1567,27,CS,2510,04,Lecture
11834-1766-27,11834,1766,27,CS,2510,05,Lecture
8820-2604-27,8820,2604,27,CS,2800,01,Lecture
10951-2348-27,10951,2348,27,CS,2800,03,Lecture
11417-499-27,11417,499,27,CS,2800,04,Lecture
11833-2348-27,11833,2348,27,CS,2800,05,Lecture
9184-1571-27,9184,1571,27,CS,3200,01,Lecture
9200-1567-27,9200,1567,27,CS,3500,01,Lecture
11418-2749-27,11418,2749,27,CS,3500,02,Lecture
10447-1569-27,10447,1569,27,CS,3540,01,Lecture
10952-532-27,10952,532,27,CS,3650,01,Lecture
10953-1665-27,10953,1665,27,CS,3700,01,Lecture
9199-515-27,9199,515,27,CS,3800,01,Lecture
11419-2309-27,11419,2309,27,CS,3800,02,Lecture
9183-883-27,9183,883,27,CS,4000,01,Seminar
9182-1629-27,9182,1629,27,CS,4000,02,Seminar
11420-1629-27,11420,1629,27,CS,4000,03,Seminar
11421-1629-27,11421,1629,27,CS,4000,04,Seminar
11422-1629-27,11422,1629,27,CS,4000,05,Seminar
9011-2719-27,9011,2719,27,CS,4100,01,Lecture
11096-1671-27,11096,1671,27,CS,4120,01,Lecture
11423-2751-27,11423,2751,27,CS,4150,01,Lecture
9445-2749-27,9445,2749,27,CS,4300,01,Lecture
9181-737-27,9181,737,27,CS,4400,01,Lecture
11414-1125-27,11414,1125,27,CS,4410,01,Lecture
9180-2099-27,9180,2099,27,CS,4500,01,Lecture
11412-2563-27,11412,2563,27,CS,4500,02,Lecture
10290-972-27,10290,972,27,CS,4520,01,Lecture
8898-1679-27,8898,1679,27,CS,4550,01,Lecture
12026-1525-27,12026,1525,27,CS,4610,01,Lecture
8899-1570-27,8899,1570,27,CS,4700,01,Lecture
9711-2748-27,9711,2748,27,CS,4740,01,Lecture
9179-2003-27,9179,2003,27,CS,4800,01,Lecture
11110-2294-27,11110,2294,27,CS,4800,02,Lecture
11637-834-27,11637,834,27,CS,5001,01,Lecture
11638-2290-27,11638,2290,27,CS,5002,01,Lecture
11853-834-27,11853,834,27,CS,5003,01,Recitation/Discussion
11879-834-27,11879,834,27,CS,5004,01,Lecture
11882-834-27,11882,834,27,CS,5005,01,Recitation/Discussion
11880-2694-27,11880,2694,27,CS,5006,01,Lecture
11881-2694-27,11881,2694,27,CS,5007,01,Lecture
9518-2309-27,9518,2309,27,CS,5010,01,Lecture
11340-515-27,11340,515,27,CS,5010,03,Lecture
9676-515-27,9676,515,27,CS,5011,01,Recitation/Discussion
10973-515-27,10973,515,27,CS,5011,03,Recitation/Discussion
11341-515-27,11341,515,27,CS,5011,04,Recitation/Discussion
11342-515-27,11342,515,27,CS,5011,05,Recitation/Discussion
10227-2719-27,10227,2719,27,CS,5100,01,Lecture
11343-2751-27,11343,2751,27,CS,5150,01,Lecture
10051-499-27,10051,499,27,CS,5200,01,Lecture
10711-2386-27,10711,2386,27,CS,5200,03,Lecture
10279-2382-27,10279,2382,27,CS,5310,01,Lecture
11640-1525-27,11640,1525,27,CS,5335,01,Lecture
9580-737-27,9580,737,27,CS,5400,01,Lecture
9660-2099-27,9660,2099,27,CS,5500,01,Lecture
11700-2693-27,11700,2693,27,CS,5500,02,Lecture
11344-2099-27,11344,2099,27,CS,5500,03,Lecture
10280-972-27,10280,972,27,CS,5520,01,Lecture
10050-2113-27,10050,2113,27,CS,5600,01,Lecture
9528-1679-27,9528,1679,27,CS,5610,01,Lecture
10657-1679-27,10657,1679,27,CS,5610,02,Lecture
11701-2724-27,11701,2724,27,CS,5610,03,Lecture
9529-1570-27,9529,1570,27,CS,5700,01,Lecture
11094-1248-27,11094,1248,27,CS,5770,01,Lecture
9530-1771-27,9530,1771,27,CS,5800,01,Lecture
11745-1803-27,11745,1803,27,CS,5800,04,Lecture
10281-1671-27,10281,1671,27,CS,6120,01,Lecture
11639-2770-27,11639,2770,27,CS,6130,01,Lecture
10282-2299-27,10282,2299,27,CS,6140,01,Lecture
10462-2310-27,10462,2310,27,CS,6200,01,Lecture
10957-2728-27,10957,2728,27,CS,6200,02,Lecture
11345-2269-27,11345,2269,27,CS,6200,03,Lecture
10958-1648-27,10958,1648,27,CS,6220,01,Lecture
11678-2180-27,11678,2180,27,CS,6220,03,Lecture
10283-1498-27,10283,1498,27,CS,6240,01,Lecture
10465-2398-27,10465,2398,27,CS,6240,02,Lecture
10284-113-27,10284,113,27,CS,6350,01,Lecture
11346-1125-27,11346,1125,27,CS,6410,01,Lecture
10959-2738-27,10959,2738,27,CS,6510,01,Lecture
11121-2738-27,11121,2738,27,CS,6510,02,Lecture
11347-709-27,11347,709,27,CS,6710,01,Lecture
9527-2748-27,9527,2748,27,CS,6740,01,Lecture
11677-2405-27,11677,2405,27,CS,7280,01,Lecture
10463-1243-27,10463,1243,27,CS,7400,01,Lecture
11348-1247-27,11348,1247,27,CS,7485,01,Lecture
11349-1069-27,11349,1069,27,CS,7680,01,Lecture
9579-2604-27,9579,2604,27,CS,7805,01,Lecture
11350-593-27,11350,593,27,CS,7880,01,Lecture
11153-1571-27,11153,1571,27,CS,6020,01,Seminar
11351-1569-27,11351,1569,27,CS,6030,01,Seminar
9726-320-27,9726,320,27,CS,5010,01,Lecture
9727-825-27,9727,825,27,CS,5150,01,Lecture
10144-825-27,10144,825,27,CS,5151,01,Lab
10464-2581-27,10464,2581,27,CS,5200,01,Lecture
9907-795-27,9907,795,27,CS,5210,02,Lecture
10145-795-27,10145,795,27,CS,5211,02,Lab
10146-1802-27,10146,1802,27,CS,5240,01,Lecture
11352-2648-27,11352,2648,27,CS,5250,01,Lecture
10164-2692-27,10164,2692,27,CS,6120,02,Lecture
11353-2692-27,11353,2692,27,CS,6121,01,Lab
10291-80-27,10291,80,27,CS,1500,01,Lecture
9073-80-27,9073,80,27,CS,3500,01,Lecture
9178-2348-27,9178,2348,27,CS,4300,01,Lecture
9010-113-27,9010,113,27,CS,4800,01,Lecture
9446-80-27,9446,80,27,CS,4900,01,Lecture
5993-1427-22,5993,1427,22,CS,1100,,Lecture
5992-577-22,5992,577,22,CS,1100,,Lecture
5995-577-22,5995,577,22,CS,1100,,Lecture
5994-1571-22,5994,1571,22,CS,1100,,Lecture
5996-1571-22,5996,1571,22,CS,1100,,Lecture
5991-80-22,5991,80,22,CS,1100,,Lecture
7208-2269-22,7208,2269,22,CS,1100,,Lecture
7632-2269-22,7632,2269,22,CS,1100,,Lecture
5457-2412-22,5457,2412,22,CS,1200,,Lecture
7209-2412-22,7209,2412,22,CS,1200,,Lecture
7932-2412-22,7932,2412,22,CS,1200,,Lecture
5456-2302-22,5456,2302,22,CS,1200,,Lecture
7136-2302-22,7136,2302,22,CS,1200,,Lecture
7930-2302-22,7930,2302,22,CS,1200,,Lecture
7931-2302-22,7931,2302,22,CS,1200,,Lecture
6764-2301-22,6764,2301,22,CS,1200,,Lecture
6815-2301-22,6815,2301,22,CS,1200,,Lecture
7137-2301-22,7137,2301,22,CS,1200,,Lecture
7928-2301-22,7928,2301,22,CS,1200,,Lecture
5458-2413-22,5458,2413,22,CS,1200,,Lecture
5460-2413-22,5460,2413,22,CS,1200,,Lecture
7929-2413-22,7929,2413,22,CS,1200,,Lecture
7382-2147-22,7382,2147,22,CS,1200,,Lecture
7531-2147-22,7531,2147,22,CS,1200,,Lecture
7532-2002-22,7532,2002,22,CS,1210,,Lecture
7927-2002-22,7927,2002,22,CS,1210,,Lecture
7935-2306-22,7935,2306,22,CS,1210,,Lecture
8228-2306-22,8228,2306,22,CS,1210,,Lecture
6973-300-22,6973,300,22,CS,1210,,Lecture
6974-300-22,6974,300,22,CS,1210,,Lecture
7545-2257-22,7545,2257,22,CS,1210,,Lecture
7934-2257-22,7934,2257,22,CS,1210,,Lecture
6975-2348-22,6975,2348,22,CS,1800,,Lecture
6976-2348-22,6976,2348,22,CS,1800,,Lecture
7636-2348-22,7636,2348,22,CS,1800,,Lecture
5465-1427-22,5465,1427,22,CS,1800,,Lecture
7937-1427-22,7937,1427,22,CS,1800,,Lecture
7939-2294-22,7939,2294,22,CS,1800,,Lecture
7941-2294-22,7941,2294,22,CS,1800,,Lecture
5464-2015-22,5464,2015,22,CS,1800,,Lecture
7936-2015-22,7936,2015,22,CS,1800,,Lecture
7938-2261-22,7938,2261,22,CS,1800,,Lecture
7942-2003-22,7942,2003,22,CS,1800,,Lecture
7944-1567-22,7944,1567,22,CS,2500,,Lecture
5463-1239-22,5463,1239,22,CS,2500,,Lecture
6977-1239-22,6977,1239,22,CS,2500,,Lecture
6082-2398-22,6082,2398,22,CS,2500,,Lecture
6653-2398-22,6653,2398,22,CS,2500,,Lecture
5462-1125-22,5462,1125,22,CS,2500,,Lecture
7503-1239-22,7503,1239,22,CS,2510,,Lecture
5210-2310-22,5210,2310,22,CS,2510,,Lecture
5164-1247-22,5164,1247,22,CS,2800,,Lecture
5449-1571-22,5449,1571,22,CS,3200,,Lecture
5452-1567-22,5452,1567,22,CS,3500,,Lecture
5455-1567-22,5455,1567,22,CS,3500,,Lecture
6978-2382-22,6978,2382,22,CS,3520,,Lecture
7945-532-22,7945,532,22,CS,3650,,Lecture
7383-2113-22,7383,2113,22,CS,3650,,Lecture
7384-1665-22,7384,1665,22,CS,3700,,Lecture
5450-2309-22,5450,2309,22,CS,3800,,Lecture
8421-515-22,8421,515,22,CS,3800,,Lecture
5448-883-22,5448,883,22,CS,4000,,Seminar
7494-1629-22,7494,1629,22,CS,4000,,Seminar
7946-1629-22,7946,1629,22,CS,4000,,Seminar
6794-1525-22,6794,1525,22,CS,4100,,Lecture
6387-1569-22,6387,1569,22,CS,4300,,Lecture
5659-737-22,5659,737,22,CS,4400,,Lecture
5447-1766-22,5447,1766,22,CS,4500,,Lecture
8384-2099-22,8384,2099,22,CS,4500,,Lecture
4962-1963-22,4962,1963,22,CS,4700,,Lecture
5979-709-22,5979,709,22,CS,4740,,Lecture
7947-2294-22,7947,2294,22,CS,4800,,Lecture
5660-1569-22,5660,1569,22,CS,4800,,Lecture
8285-834-22,8285,834,22,CS,5001,,Lecture
8286-2290-22,8286,2290,22,CS,5002,,Lecture
7482-1586-22,7482,1586,22,CS,5010,,Lecture
6108-723-22,6108,723,22,CS,5010,,Lecture
7159-723-22,7159,723,22,CS,5010,,Lecture
7160-515-22,7160,515,22,CS,5010,,Lecture
7483-1586-22,7483,1586,22,CS,5011,,Recitation/Discussion
5781-723-22,5781,723,22,CS,5011,,Recitation/Discussion
5853-723-22,5853,723,22,CS,5011,,Recitation/Discussion
5937-723-22,5937,723,22,CS,5011,,Recitation/Discussion
5954-723-22,5954,723,22,CS,5011,,Recitation/Discussion
6493-1525-22,6493,1525,22,CS,5100,,Lecture
7484-2386-22,7484,2386,22,CS,5200,,Lecture
5916-499-22,5916,499,22,CS,5200,,Lecture
7216-499-22,7216,499,22,CS,5200,,Lecture
7957-2040-22,7957,2040,22,CS,5340,,Lecture
5795-737-22,5795,737,22,CS,5400,,Lecture
6394-2099-22,6394,2099,22,CS,5500,,Lecture
8182-2099-22,8182,2099,22,CS,5500,,Lecture
7196-532-22,7196,532,22,CS,5600,,Lecture
5917-1069-22,5917,1069,22,CS,5600,,Lecture
7485-834-22,7485,834,22,CS,5600,,Lecture
7004-1679-22,7004,1679,22,CS,5610,,Lecture
8048-1679-22,8048,1679,22,CS,5610,,Lecture
5915-1963-22,5915,1963,22,CS,5700,,Lecture
6465-925-22,6465,925,22,CS,5770,,Lecture
8122-1248-22,8122,1248,22,CS,5770,,Lecture
8355-2267-22,8355,2267,22,CS,5800,,Lecture
5921-2003-22,5921,2003,22,CS,5800,,Lecture
8151-1803-22,8151,1803,22,CS,5800,,Lecture
8056-2180-22,8056,2180,22,CS,6140,,Lecture
6226-402-22,6226,402,22,CS,6140,,Lecture
6795-1671-22,6795,1671,22,CS,6200,,Lecture
8343-2310-22,8343,2310,22,CS,6200,,Lecture
8344-2310-22,8344,2310,22,CS,6200,,Lecture
7958-2405-22,7958,2405,22,CS,6220,,Lecture
7003-1648-22,7003,1648,22,CS,6220,,Lecture
8049-2315-22,8049,2315,22,CS,6240,,Lecture
7376-2398-22,7376,2398,22,CS,6240,,Lecture
6444-2273-22,6444,2273,22,CS,6240,,Lecture
6393-709-22,6393,709,22,CS,6740,,Lecture
7959-453-22,7959,453,22,CS,6800,,Lecture
8510-2477-22,8510,2477,22,CS,6964,,Off-campus instruction
8507-2474-22,8507,2474,22,CS,6964,,Off-campus instruction
8505-2473-22,8505,2473,22,CS,6964,,Off-campus instruction
8509-2476-22,8509,2476,22,CS,6964,,Off-campus instruction
8508-2475-22,8508,2475,22,CS,6964,,Off-campus instruction
8422-450-22,8422,450,22,CS,7140,,Lecture
8438-2299-22,8438,2299,22,CS,7180,,Lecture
7960-1243-22,7960,1243,22,CS,7480,,Lecture
7002-1069-22,7002,1069,22,CS,7600,,Lecture
7378-1570-22,7378,1570,22,CS,7780,,Lecture
5914-2337-22,5914,2337,22,CS,7800,,Lecture
7961-1630-22,7961,1630,22,CS,7880,,Lecture
7962-80-22,7962,80,22,CS,6020,,Seminar
8084-1569-22,8084,1569,22,CS,6030,,Seminar
6246-1006-22,6246,1006,22,CS,5010,,Lecture
6655-1112-22,6655,1112,22,CS,5120,,Lecture
6247-320-22,6247,320,22,CS,5130,,Lecture
6726-320-22,6726,320,22,CS,5131,,Lab
6831-825-22,6831,825,22,CS,5150,,Lecture
6832-825-22,6832,825,22,CS,5151,,Lab
6248-1006-22,6248,1006,22,CS,5200,,Lecture
6656-795-22,6656,795,22,CS,5210,,Lecture
6657-795-22,6657,795,22,CS,5211,,Lab
6658-795-22,6658,795,22,CS,5211,,Lab
6729-80-22,6729,80,22,CS,1500,,Lecture
5440-80-22,5440,80,22,CS,2000,,Lecture
5090-113-22,5090,113,22,CS,4300,,Lecture
4180-1239-14,4180,1239,14,CS,1100,01,Lecture
4359-1239-14,4359,1239,14,CS,2510,01,Lecture
4358-1239-14,4358,1239,14,CS,2511,01,Lab
4360-1571-14,4360,1571,14,CS,3200,01,Lecture
4272-1569-14,4272,1569,14,CS,4800,01,Lecture
4206-80-14,4206,80,14,CS,1500,01,Lecture
4593-1771-13,4593,1771,13,CS,5800,01,Lecture
4594-1803-13,4594,1803,13,CS,5800,02,Lecture
4660-402-13,4660,402,13,CS,6200,01,Lecture
4681-80-13,4681,80,13,CS,6020,01,Seminar
4700-1824-13,4700,1824,13,CS,5001,01,Lecture
4587-1787-13,4587,1787,13,CS,5040,01,Lecture
4653-1112-13,4653,1112,13,CS,5120,01,Lecture
4654-795-13,4654,795,13,CS,5210,01,Lecture
4677-795-13,4677,795,13,CS,5211,01,Lab
4425-1802-13,4425,1802,13,CS,5240,01,Lecture
